15790506,15397964,15544784
15415697,15613924,15530613
15633032,15977082,15638462
15749756,15714346,15553566
15486645,15664284,16024723
15497270,15509432,15589362
15924699,15998364,15776341
15735913,15520018,15394221
15603834,15409759,15719372
15937147,15863952,15473971
16000306,15614154,15390881
15963384,15940320,15968976
15647972,15613266,15378986
15937637,15661728,15650737
15582677,15912582,15543065
15436724,15605703,15666227
15630567,15403013,15506416
15880927,15536892,15421411
15897574,15945546,15837831
16004704,15418786,15387957
15526893,15890876,15573978
15690743,15625310,15807095
15829586,15539381,15635206
15677749,15845163,15950520
15514596,15451542,15539228
16004199,15650455,15564399
15790136,15406675,15477556
15939828,15890064,15667553
15949100,15816448,15543220
15658278,15618472,15716213
15388425,15831466,15757677
15467923,15401062,15820293
15499849,15682498,15873262
16008432,15806955,15983391
15430055,15779060,15644121
15524975,15460946,16008258
15884333,15718211,15653766
15910398,15808719,15853094
15474502,15715315,15941572
15605927,15414519,15599501
15909685,15762880,15921780
15985345,15845220,15518157
15685778,15519746,15462439
15748321,16018698,15438757
15621346,15504945,15966866
15812219,15391638,15976342
15541688,15655484,15487407
15870661,15613566,15821440
15842966,15595230,15634565
15936592,15558448,15691949
15812587,15751064,15478361
15594911,15832466,15772209
15753838,15962032,15483378
15937575,15416347,15669961
15745801,15803904,15718897
15543798,15751021,15428360
15545899,15500841,15867167
15435419,15917037,15964838
15546933,15817505,15794022
15799639,15964361,15620630
15554089,15497324,15703312
15662430,15449627,15999708
15635996,15838871,15753148
15868797,15808253,15835807
15803933,15679233,15897351
15473735,15467402,15481204
15664121,15905595,15732867
15783171,15634098,16005725
16010598,15875426,15400031
15531739,15563113,15743794
15579112,15805249,15913632
15696682,15629222,15611504
15433777,15472534,15860749
15594128,15990946,15842647
15411761,15575662,15910715
15396348,15468235,15664804
15752922,15569154,15904073
15568549,15721175,15892136
15566635,15375228,16025751
15725709,15979303,15473726
15851157,15662368,15387374
15378351,15387138,15630740
15730301,15868167,15469920
15746196,15707655,15595287
15937667,15558615,15661892
15910242,15551193,15461936
15552908,15402454,15931101
15503661,16006387,15789612
15481696,15781038,15898590
15866791,15953941,15675068
15904423,15515618,15960371
15570400,15837348,15819947
15392938,15446377,15816920
15379907,15774937,15571227
15799352,15495538,15560016
15954291,15877596,15993224
15392634,15454448,15542045
15634456,15421335,15516112
15637321,15582596,15547117
15375343,15377419,15782496
15806596,15648605,15928952
15788693,15578841,15459319
15375175,15861306,15960294
15827181,16005898,15627923
15772055,15478186,15385400
15508310,15921347,15662526
15662678,15942572,15873467
15949730,15995436,15984534
15420178,15661377,16003894
15857699,15660035,15795083
15461345,15584357,15982418
15637869,15990702,15806177
15392908,15721233,15833323
15682719,15963622,15543306
15507246,15471852,16024039
15406781,15638637,15564472
16026537,15421435,15715454
15537817,15604046,15961599
15518834,15918366,15936498
15723407,15887891,15920520
15478600,15883935,16028237
15828064,15863923,15901157
16013391,15511492,15836693
15780194,15626829,15452547
15536474,15736196,16002372
15798634,15412475,15514745
15868516,15527719,15596434
15836355,15875317,16007686
15441739,15639999,15478730
15959844,15594026,16005958
15594690,15899379,15399102
15870419,15943216,15823314
15707717,15400216,16017140
15468913,15896382,15524355
15537256,15944609,15442787
15994668,15770750,15500244
16018582,15446503,15438015
15529631,15456608,15781630
15547607,15649729,15605012
15809778,15763192,15902133
15429441,15999343,15886808
15718338,15469530,15718567
15634485,15627788,15493293
15654398,15970404,15427127
16014764,15416832,15690599
15590342,15753165,15970810
15803890,15652498,15792458
15789537,15553473,15891143
15637095,15499214,15869455
15613416,15392980,15704234
15690607,15651174,15623627
15622989,15731746,15817504
15882969,15745134,15663247
15393432,15683517,15810024
15812760,15864238,15387895
15527948,15493815,16017371
15751946,15713656,15770066
15723063,15630212,15777641
15870100,15665928,15628938
15785965,15933977,15757480
16013868,15561729,15551818
15563565,15438082,15914197
15412514,15553111,15616945
15377520,15578556,15969029
15628050,15581607,15638284
15828179,15894867,15860040
15906123,15375187,15870780
15705283,15790686,15400049
15587863,15661224,15838501
15692727,15883131,15757158
15633465,15645358,15929678
15394023,15910540,15571235
15461143,15473976,15701436
15926022,15592058,15688955
15454578,15862382,15431401
15911240,15720398,15516325
15946038,15729470,15378621
15851879,15618948,15486895
15487925,16010094,15897417
15809119,15566407,15966692
16003840,15966627,15858256
15391316,15695251,15711626
15945820,15487131,15689319
15583217,15636183,15620767
15765346,15918422,15704391
15759350,15427655,15557783
15755709,15891575,15718782
15780670,15711820,15827076
15633657,15405611,16013999
15397486,15504046,15774900
15704321,16025633,15562165
15909024,16023843,15762608
15762744,15631476,15523163
15477229,15920096,15441998
15505147,16001279,15867413
15829046,15861146,15407462
15934366,15609992,15795223
15827280,15493546,15463637
15547935,15763248,16001154
15472574,15969770,15909245
15980961,15802699,15787601
15859235,15984674,15822782
15668794,15458168,16008931
15605566,15419437,15663721
15792053,16010984,15466667
15420265,15891374,15425376
15516023,15631103,15696090
15909432,15496467,15456077
15880412,15647263,15909721
15665552,15809933,16023747
15744527,15505747,15871738
15484831,15711636,15642714
16009922,15659400,15550667
15539966,15731926,15883044
15857701,15908217,15511100
16015830,15949489,15882211
15411655,15805650,15739120
15392309,15670692,15440685
15875230,15818134,15437131
15624485,15815229,15795382
15888013,15677621,15433757
15834861,15842885,15599946
15608750,15628302,15411752
15588979,15659131,15636712
15709237,15402209,15453972
15616599,15480745,16024975
15608809,15676956,15783308
15976686,15945403,15832664
16011986,15940065,15450112
15732727,15582702,15378139
15742626,15657144,15836118
15796063,15738414,15887122
15997504,15767636,15511638
15591552,15730379,15421098
15848374,16026511,15711656
15378804,15930029,15622858
15673236,15653268,15622903
15541436,15922047,15599356
15898611,15684174,16010556
15950623,15957207,15746201
15400602,15793935,15535084
15435855,16004994,15950133
15426467,15568845,15908940
15578047,15921169,16014944
15385469,15727399,15965320
15664242,15890717,15774322
15667526,15758796,15599927
15854963,15485859,15496025
15537454,15808778,15809979
15960794,15743309,15501741
15767572,15923617,15561130
15550704,15533599,15429650
15816243,15645867,15869839
15852106,15604143,15655226
15520203,15523273,16016609
15753846,15847371,15817169
15683407,15928461,15855282
15469099,15787880,15385440
15382317,15633296,15515320
15645966,15777858,15563604
15396768,15410903,15733403
15412832,15555836,15763837
15631344,15745352,15689640
15962299,15465389,15467556
15904724,15800478,15483362
16009059,15746117,15654416
15815122,15928964,15795762
15910904,15488835,15928704
15955362,15904044,15996326
15913464,15493451,15406506
15749789,16019267,15624389
15938816,15855565,15448501
15662541,15929821,15657771
15405393,16001691,15883645
15478159,16009037,15426835
15571176,15495105,15596566
15404240,15812167,15784423
15805215,15413588,15770052
15396844,16003350,15808977
15829194,15704535,15443095
15911604,15869332,15611569
15417366,15870585,16018773
15687243,15570015,15602252
16025180,15521466,15529859
15836836,15696685,15770386
15592414,15981074,15684960
15762341,15876673,15753274
15541710,15610860,15530218
15866747,15956712,15845762
15464501,15831550,15410016
15494950,15951689,16012483
15890268,15399822,15635775
15837817,15428592,15615939
15736158,15443924,15860731
15384537,15728853,15562310
15662757,15994009,15561864
15655984,15900748,15399775
15481968,15888471,15950594
15548397,15410553,15815935
15827044,15853318,15407856
15563877,15921139,15779765
16026464,16018737,15664916
15444282,15904036,15882850
15783572,15879118,15908799
15776474,15795313,15503490
15460587,15947641,15764528
15566739,15898721,15828056
15921292,15782777,15618087
15411789,15380269,15941331
15575185,15495912,15940423
15415220,15951870,15595822
15405699,15816122,15933702
15462163,15887035,15687711
15375015,15696979,16012476
15837865,15715433,15786076
15861539,15662476,15390451
15435875,15610927,15498448
15986344,15987274,15708263
15698869,15406229,15673721
15931165,15695474,15641495
15963025,15808300,15376635
15869547,15728256,15419246
15978701,15583749,16023732
15809799,15437187,15593680
15747849,15503539,15937070
15459791,15493871,15691687
15895920,15955333,15413474
15968545,15754568,15809246
15484101,15454271,15869443
15795448,15451180,15988422
15795854,15629069,15472699
